 ,cantPalabra,cantUsuariosTotal,regionTest,provinciaSinEsaPalabra,Palabra Candidata,rankPalabras,rankPalabras_Personas,rankPersonas,FnormMax,FnormMin,provinciaFnormMax,provinciaFnormMin,entropy_palabras,entropy_personas,esLugar,fnormArgentina,information_value_palabras,information_value_personas,information_value_personas_palabras,maxDif,normCantPalabras,normCantPersonas,shuffled_entropy_palabras,shuffled_entropy_personas,,
nd,287,173,"['santafe', 'lapampa', 'rionegro', 'buenosaires', 'sanluis', 'cordoba', 'entrerios', 'tierradelfuego', 'sanjuan', 'neuquen', 'corrientes']",0,,10912,5213,7426,6.99590446212,0.212711670713,santafe,mendoza,2.72397081063,2.80949803708,ok,1.52265128413e-06,3.14868658388,2.16917519853,0.00675883222627,32.8891425594,0.16057931813,0.410828410994,3.10960736622,3.07516857295,,
fiorella,455,218,"['rionegro', 'santiago', 'santacruz', 'entrerios', 'buenosaires', 'chubut', 'lapampa', 'sanluis', 'chaco', 'corrientes', 'tucuman']",0,,10654,4748,7427,8.83664963731,0.238726385186,santiago,sanjuan,2.75032575087,2.84777270466,ok,2.41395935289e-06,3.22206265011,2.16898656614,0.00781697151573,37.0158063191,0.198606454762,0.439084857743,3.11523671657,3.09341876073,,
isti,56,50,"['mendoza', 'entrerios', 'sanjuan', 'cordoba', 'rionegro', 'santiago', 'formosa', 'lapampa', 'corrientes']",6,,18162,18586,7428,0.850846682852,0.110846938225,mendoza,neuquen,2.5625535679,2.58350531866,ok,2.97102689587e-07,1.9159971072,2.16873397504,0.000821432718604,7.67586995617,0.025728505223,0.259127227408,2.89247952093,2.95695140628,,
jod,42,39,"['tucuman', 'chubut', 'larioja', 'entrerios', 'buenosaires', 'tierradelfuego', 'corrientes', 'santafe']",11,,16905,48183,7429,0.739943027347,0.198492804437,larioja,cordoba,2.4026375677,2.39485209761,ok,2.2282701719e-07,2.05744611494,2.16872917321,6.98080953909e-05,3.72780781371,0.00198856478704,0.228761613864,2.78418894045,2.79704080483,,
jerome,54,45,"['mendoza', 'sanjuan', 'formosa', 'tucuman', 'cordoba', 'buenosaires', 'corrientes', 'catamarca', 'chubut', 'larioja']",6,,13052,16889,7430,1.48898169499,0.110846938225,mendoza,neuquen,2.45793568608,2.55755606616,ok,2.86491879244e-07,2.6514229857,2.16862389262,0.000971665054118,13.4327724233,0.0227273946601,0.24625063078,2.91866111029,2.93438774042,,
hdrp,122,83,"['entrerios', 'santacruz', 'chubut', 'chaco', 'cordoba', 'misiones', 'larioja', 'formosa', 'buenosaires', 'santafe', 'corrientes']",2,,14023,8202,7431,2.32484756926,0.108242375461,entrerios,tucuman,2.72058846626,2.7474790528,ok,6.47259430886e-07,2.47779477008,2.16856442929,0.00323182359651,21.4781647146,0.089985425808,0.321067754074,3.07809657101,3.06036992193,,
molly,120,97,"['chubut', 'sanjuan', 'santacruz', 'chaco', 'tucuman', 'rionegro', 'formosa', 'neuquen', 'buenosaires', 'salta', 'misiones', 'tierradelfuego']",2,,13312,7721,7432,3.60167905776,0.120089928142,chubut,sanluis,2.6679760027,2.67784787035,ok,6.36648620543e-07,2.60175242134,2.16851119464,0.00356475716616,29.9915164701,0.0886214039195,0.34011739404,3.04466539503,2.99181131955,,
rectora,166,132,"['larioja', 'santiago', 'tucuman', 'corrientes', 'santacruz', 'salta', 'misiones', 'tierradelfuego', 'chaco', 'formosa']",0,,12310,6356,7433,3.99569234767,0.0992464022187,larioja,cordoba,2.67763004232,2.71429616882,ok,8.80697258418e-07,2.80349939709,2.16816082838,0.00487185737004,40.2603243881,0.115399286629,0.377770615334,3.05776352136,3.00828250592,,
merlina,91,49,"['sanluis', 'rionegro', 'tierradelfuego', 'buenosaires', 'salta', 'santafe', 'entrerios', 'jujuy']",4,,4939,5856,7434,5.52413669452,0.0992464022187,sanluis,cordoba,2.03069025227,2.53993388447,ok,4.82791870579e-07,6.47669842507,2.16812335488,0.00559895284827,55.6608256927,0.0657933119371,0.256658160972,3.02591194919,2.87309180889,,
catar,134,70,"['larioja', 'rionegro', 'salta', 'mendoza', 'cordoba', 'neuquen', 'catamarca']",3,,3690,3977,7435,11.0991454102,0.105674889512,larioja,entrerios,1.90255573148,2.65940000994,ok,7.1092429294e-07,8.20666413366,2.16788009164,0.0104554339624,105.031057629,0.0977274850947,0.30024905792,3.06397103667,2.96620056583,,
sciolli,42,19,"['santacruz', 'sanjuan', 'santafe', 'salta']",15,,4156,38981,7436,3.09434121677,0.110846938225,santacruz,neuquen,1.52758257426,2.004150627,ok,2.2282701719e-07,7.4879574721,2.16775985655,0.000156385024234,27.9154414757,0.00198856478704,0.140874301897,2.91621697484,2.4061595754,,
culio,77,62,"['tucuman', 'santiago', 'chaco', 'salta', 'sanluis', 'jujuy', 'larioja', 'catamarca', 'mendoza']",6,,14576,11206,7437,1.84012038284,0.112552470555,tucuman,chubut,2.53181767181,2.64263483746,ok,4.08516198182e-07,2.38657260042,2.16739755202,0.0019551111407,16.3490003708,0.0520077674098,0.285416985465,2.91264644025,2.98848953315,,
amorsote,69,49,"['jujuy', 'corrientes', 'formosa', 'salta', 'tucuman', 'chaco', 'entrerios', 'tierradelfuego', 'larioja']",7,,10931,11014,7438,2.01620423342,0.111156586506,jujuy,lapampa,2.52680215294,2.5203160942,ok,3.66072956812e-07,3.14343693659,2.16718424224,0.00201279397489,18.1384144368,0.0429552541983,0.256658160972,3.041400557,2.87509641105,,
delira,437,368,"['formosa', 'mendoza', 'buenosaires', 'entrerios', 'lapampa', 'santiago', 'misiones', 'santafe', 'rionegro', 'catamarca', 'corrientes']",0,,14458,5265,7439,7.37711329938,0.295977210939,formosa,larioja,2.83229244078,2.85669094719,ok,2.31846205981e-06,2.40399426626,2.16716858977,0.00665211854774,24.9245990121,0.195275540667,0.503074957151,3.10636154554,3.10376056944,,
ruu,42,22,"['buenosaires', 'chaco', 'misiones', 'santiago', 'jujuy', 'larioja']",11,,5983,41356,7440,1.89428296487,0.108242375461,buenosaires,tucuman,1.90955860982,2.28731387968,ok,2.2282701719e-07,5.45177432167,2.16697979552,0.000128294645903,17.5003824223,0.00198856478704,0.158791391517,2.92058483365,2.68917816652,,
cristhian,72,53,"['catamarca', 'chubut', 'corrientes', 'neuquen', 'santiago', 'chaco', 'tucuman', 'entrerios', 'larioja']",7,,14378,12194,7441,1.1027642747,0.111156586506,catamarca,lapampa,2.56903618613,2.5803268158,ok,3.81989172326e-07,2.41852654041,2.16695872021,0.00170324345245,9.92081809425,0.0464673350961,0.26624854056,2.96102256196,2.93153995367,,
questo,50,28,"['mendoza', 'cordoba', 'lapampa', 'corrientes', 'rionegro', 'buenosaires', 'jujuy', 'santafe']",9,,8370,18284,7442,1.27627002428,0.105674889512,mendoza,entrerios,2.29658354372,2.465286569,ok,2.6527025856e-07,4.03014849643,2.1669498795,0.000845293312237,12.077325372,0.0163764583056,0.188264923497,3.01066065003,2.84923502669,,
gd,243,159,"['tierradelfuego', 'chubut', 'buenosaires', 'sanluis', 'entrerios', 'rionegro', 'mendoza', 'santacruz', 'corrientes', 'cordoba', 'tucuman', 'chaco']",0,,11912,5685,7443,6.54265377982,0.110846938225,tierradelfuego,neuquen,2.72954143121,2.79770697955,ok,1.2892134566e-06,2.88944421137,2.16624406599,0.00586171582042,59.0242173993,0.146846035444,0.400515036917,3.09414869606,3.0710565465,,
paparulo,65,49,"['sanjuan', 'chubut', 'tierradelfuego', 'santacruz', 'neuquen', 'misiones', 'jujuy', 'catamarca', 'cordoba']",6,,10938,11651,7444,1.79044788889,0.111428409698,sanjuan,buenosaires,2.44490087248,2.56132976728,ok,3.44851336128e-07,3.14199792496,2.16607438729,0.0018314430208,16.0681454016,0.0380271366322,0.256658160972,2.96662223233,2.92100132082,,
caloraso,57,47,"['lapampa', 'catamarca', 'salta', 'formosa', 'chubut', 'chaco', 'sanjuan']",8,,9929,13133,7445,1.22272245156,0.0992464022187,lapampa,cordoba,2.39708241538,2.46813982697,ok,3.02408094758e-07,3.43731137967,2.16604457481,0.00149680075774,12.3200682768,0.0271890999084,0.251565147725,2.98638057998,2.83948997579,,
clarkson,62,46,"['tierradelfuego', 'corrientes', 'larioja', 'salta', 'catamarca', 'sanjuan', 'mendoza', 'chaco', 'chubut']",6,,12526,13484,7446,1.40199723853,0.0992464022187,tierradelfuego,cordoba,2.50595557665,2.57893173296,ok,3.28935120614e-07,2.7616311962,2.16600172142,0.00143342516589,14.1264288396,0.0341277602748,0.248936774772,2.96976816398,2.94270907729,,
regram,435,45,"['entrerios', 'misiones', 'santafe']",6,,1533,2741,7447,27.8981708311,0.120089928142,entrerios,sanluis,1.48774979335,2.64485659752,ok,2.30785124947e-06,14.2097971602,2.16577229233,0.0192261384216,232.31066304,0.194897001262,0.24625063078,3.10897116699,2.89195346253,,
recago,90,82,"['sanluis', 'neuquen', 'chubut', 'buenosaires', 'cordoba', 'santacruz', 'lapampa', 'santafe', 'tierradelfuego', 'chaco']",4,,13765,9220,7448,2.04152877841,0.105674889512,sanluis,entrerios,2.59947716774,2.59908858315,ok,4.77486465407e-07,2.52159680039,2.16576425148,0.00268694212793,19.3189582487,0.0648814634835,0.31958634646,2.98790197695,2.93270122339,,
hnito,755,376,"['santiago', 'sanjuan', 'mendoza', 'cordoba', 'chaco', 'catamarca', 'chubut', 'corrientes', 'salta', 'formosa', 'rionegro', 'santacruz']",0,,12812,4759,7449,14.5464847876,0.480359712567,santiago,sanluis,2.8378828304,2.8889531184,ok,4.00558090425e-06,2.70148915957,2.16513257887,0.00777976615831,30.2824829123,0.240396992401,0.505703330103,3.12045554062,3.11542353699,,
jazchu,50,32,"['santacruz', 'mendoza', 'rionegro', 'salta', 'lapampa', 'buenosaires', 'jujuy', 'tierradelfuego']",10,,15781,24062,7450,1.07629259714,0.0992464022187,santacruz,cordoba,2.37619028646,2.39387165627,ok,2.6527025856e-07,2.20307311558,2.16499983343,0.000501680738607,10.8446510209,0.0163764583056,0.204584413481,2.76653919712,2.77747459735,,
carteleando,53,50,"['lapampa', 'santiago', 'chaco', 'sanluis', 'corrientes', 'neuquen', 'buenosaires', 'tierradelfuego', 'larioja']",7,,14790,18219,7451,0.889252692046,0.106355835356,lapampa,mendoza,2.52771187584,2.55130608139,ok,2.81186474073e-07,2.34981843422,2.16469247719,0.000851090763906,8.36110862244,0.0211848928262,0.259127227408,2.93795123808,2.92922551905,,
chombas,183,126,"['cordoba', 'formosa', 'corrientes', 'salta', 'santafe', 'mendoza', 'chaco', 'misiones', 'rionegro', 'tierradelfuego']",0,,12907,6487,7452,3.34057960726,0.119363192593,formosa,sanjuan,2.69009974968,2.78321406187,ok,9.70889146328e-07,2.68075592119,2.1646083087,0.00471860476495,27.9866811091,0.123444992591,0.372085188751,3.04678721443,3.07122560507,,
yaque,45,29,"['larioja', 'sanluis', 'chaco', 'lapampa', 'catamarca', 'corrientes', 'entrerios']",9,,7275,24478,7453,2.36781768751,0.106355835356,larioja,mendoza,2.09252164209,2.31562424569,ok,2.38743232704e-07,4.56799498772,2.1645765841,0.000484935765614,22.2631666572,0.00768195626483,0.192553596227,2.92429825876,2.70976745129,,
estalkea,43,40,"['lapampa', 'chubut', 'sanjuan', 'rionegro', 'misiones', 'tierradelfuego', 'buenosaires', 'chaco', 'sanluis']",10,,21464,43444,7454,0.666939519034,0.110846938225,lapampa,neuquen,2.46938388359,2.43880644071,ok,2.28132422361e-07,1.6063410407,2.16452835389,0.000107608529263,6.01676085705,0.00393033544444,0.231855820444,2.76541459962,2.83770484537,,
lebanto,43,20,"['tierradelfuego', 'corrientes', 'lapampa', 'tucuman', 'chaco', 'formosa', 'buenosaires']",12,,9750,39623,7455,1.0514979289,0.0992464022187,tierradelfuego,cordoba,2.18619890255,2.31957499667,ok,2.28132422361e-07,3.4928568029,2.16452835389,0.000148494920961,10.5948216297,0.00393033544444,0.147143092985,2.82989340711,2.71847340133,,
nise,67,57,"['mendoza', 'neuquen', 'sanjuan', 'entrerios', 'salta', 'rionegro', 'sanluis', 'buenosaires', 'santafe', 'larioja']",4,,17803,14447,7456,1.80804920106,0.0992464022187,mendoza,cordoba,2.58032128154,2.66308437043,ok,3.5546214647e-07,1.95475355798,2.16436215343,0.0012820775301,18.2177808025,0.0405279778761,0.275140798254,2.90256408025,3.01988132568,,
arian,121,42,"['larioja', 'santacruz', 'tierradelfuego', 'lapampa', 'buenosaires', 'santafe']",6,,5845,5990,7457,3.69971513673,0.0992464022187,larioja,cordoba,2.20222195545,2.5438276308,ok,6.41954025714e-07,5.58249958003,2.16434237908,0.00536059415444,37.2780781371,0.0893062331229,0.237818692394,3.00907409121,2.85664525775,,
odontologia,72,49,"['tucuman', 'corrientes', 'cordoba', 'misiones', 'larioja', 'mendoza', 'rionegro', 'jujuy', 'santacruz']",4,,9783,9956,7458,2.27308988469,0.105674889512,tucuman,entrerios,2.4214489278,2.57023020829,ok,3.81989172326e-07,3.48201449897,2.16423145698,0.00236089870988,21.5102177555,0.0464673350961,0.256658160972,2.98580173568,2.92100132082,,
yessi,102,50,"['misiones', 'tucuman', 'corrientes', 'sanluis', 'buenosaires', 'santiago', 'rionegro', 'chaco', 'mendoza']",7,,10905,8655,7459,2.56732917024,0.112837168744,misiones,santafe,2.52938768712,2.68648849552,ok,5.41151327462e-07,3.15022138796,2.16301449891,0.00298278750068,22.7525131906,0.0752101069515,0.259127227408,3.00151307279,3.01066065003,,
soso,131,97,"['tucuman', 'cordoba', 'santafe', 'sanjuan', 'formosa', 'catamarca', 'sanluis', 'tierradelfuego', 'larioja', 'corrientes']",3,,11582,6967,7460,2.05660513376,0.100081756787,tucuman,rionegro,2.65448494574,2.7265565021,ok,6.95008077426e-07,2.96928116993,2.16300179438,0.00423288475335,20.5492509303,0.0958589951858,0.34011739404,3.0766522417,3.03408838151,,
prefectura,373,230,"['tierradelfuego', 'entrerios', 'misiones', 'santacruz', 'rionegro', 'corrientes', 'chubut', 'cordoba', 'santafe', 'chaco']",0,,10090,4635,7461,6.54265377982,0.212711670713,tierradelfuego,mendoza,2.69556957567,2.82127474781,ok,1.97891612886e-06,3.38701990366,2.16290354031,0.00815034441369,30.7583206784,0.182207875709,0.445633636655,3.09203537083,3.07445225971,,
federativo,73,27,"['chaco', 'santafe', 'formosa', 'cordoba']",12,,4091,7470,7462,3.68130858951,0.105674889512,chaco,entrerios,1.77534290924,1.99351456577,ok,3.87294577497e-07,7.59123886041,2.16265223941,0.00374967748891,34.8361716442,0.0476055799754,0.183820265255,3.0017490518,2.34290285922,,
quebradas,70,60,"['sanluis', 'santafe', 'jujuy', 'buenosaires', 'cordoba', 'catamarca', 'larioja', 'santacruz', 'neuquen', 'entrerios']",4,,12950,11377,7463,2.16161870655,0.100081756787,sanluis,rionegro,2.53957360969,2.52522610823,ok,3.71378361984e-07,2.67073557662,2.1625798261,0.00190976891989,21.5985288023,0.0441426336104,0.281409589342,2.97530737647,2.87805364452,,
escribile,136,132,"['rionegro', 'misiones', 'lapampa', 'neuquen', 'cordoba', 'santacruz', 'sanluis', 'chubut', 'santafe', 'corrientes', 'mendoza', 'chaco']",1,,19010,8721,7464,2.05386333619,0.116833103211,misiones,tierradelfuego,2.8029605805,2.80461167251,ok,7.21535103282e-07,1.8291608824,2.1625708012,0.00294364091169,17.5794640367,0.0989500473875,0.377770615334,3.06104459778,3.10973790028,,
melgarejo,44,21,"['chaco', 'entrerios', 'formosa', 'buenosaires', 'santacruz', 'corrientes']",13,,7716,31365,7465,1.31475306768,0.111156586506,chaco,lapampa,2.07500812366,2.1614236359,ok,2.33437827533e-07,4.33095797629,2.16239407652,0.000280346824123,11.8279366883,0.00582746371752,0.153105964935,2.86830645191,2.55750773908,,
arita,81,54,"['lapampa', 'rionegro', 'salta', 'chaco', 'santacruz', 'tierradelfuego', 'neuquen', 'misiones']",5,,12569,10356,7466,1.8896619706,0.111428409698,lapampa,buenosaires,2.4957452052,2.61924647523,ok,4.29737818867e-07,2.75124307733,2.16232687259,0.00223318931364,16.9585294784,0.0561869614427,0.268532992714,2.9297054844,2.96031556544,,
enamorao,204,189,"['catamarca', 'santiago', 'tucuman', 'sanjuan', 'mendoza', 'chaco', 'cordoba', 'jujuy', 'salta', 'neuquen', 'chubut', 'tierradelfuego', 'larioja']",0,,13756,6115,7467,4.48629904663,0.112837168744,santiago,santafe,2.78189616409,2.81447054448,ok,1.08230265492e-06,2.52300544109,2.16227437748,0.00517396990157,39.7590536574,0.13240961417,0.421638957649,3.11073682772,3.09629464587,,
delen,316,224,"['cordoba', 'sanluis', 'santiago', 'lapampa', 'sanjuan', 'buenosaires', 'tierradelfuego', 'mendoza', 'rionegro', 'neuquen', 'santafe', 'chubut']",0,,15483,6069,7468,4.20314748496,0.118667036908,sanluis,corrientes,2.8460513992,2.82588668386,ok,1.6765080341e-06,2.24551381133,2.16205618904,0.0052493783608,35.4196716669,0.168522832285,0.442403105875,3.11647205208,3.08625677967,,
buenasss,2615,978,"['lapampa', 'rionegro', 'catamarca', 'buenosaires', 'santiago', 'santacruz', 'formosa', 'mendoza', 'misiones', 'entrerios', 'chubut', 'neuquen']",0,,10094,3644,7469,45.0184175348,2.48116005547,lapampa,cordoba,2.83240263327,2.93273807539,ok,1.38736345227e-05,3.38602990684,2.1619747932,0.0121254136051,18.1441005531,0.342913518311,0.622530805303,3.13066306077,3.12317689129,,
qieroo,139,56,"['catamarca', 'salta', 'corrientes', 'buenosaires', 'jujuy', 'santacruz', 'sanluis', 'tierradelfuego']",4,,8687,6620,7470,2.79751878734,0.105674889512,salta,entrerios,2.51788217142,2.63558323959,ok,7.37451318796e-07,3.90022396099,2.16165812297,0.00457530905466,26.4728811193,0.100750586716,0.272977650956,3.06574791735,2.93923206894,,
chiara,369,153,"['rionegro', 'santafe', 'cordoba', 'neuquen', 'sanluis', 'santacruz', 'tierradelfuego', 'entrerios', 'santiago', 'lapampa']",1,,10206,5009,7471,5.50449662329,0.131475306768,rionegro,chaco,2.70518322169,2.83569054845,ok,1.95769450817e-06,3.35303802188,2.16127422788,0.0071521983292,41.8671517763,0.181318148003,0.395813894569,3.0983872162,3.08913881062,,
humm,56,41,"['chubut', 'sanjuan', 'cordoba', 'santiago', 'rionegro', 'santafe', 'salta', 'jujuy', 'sanluis']",6,,20387,20951,7472,1.19363192593,0.105674889512,sanjuan,entrerios,2.50637860122,2.56777547464,ok,2.97102689587e-07,1.69940503635,2.15994480966,0.000657705709273,11.2953222042,0.025728505223,0.234873619001,2.79900838865,2.93970810811,,
vofiii,76,59,"['tierradelfuego', 'santacruz', 'lapampa', 'chubut', 'formosa', 'mendoza', 'neuquen', 'sanluis', 'buenosaires']",7,,10065,9250,7473,2.33666206422,0.0992464022187,tierradelfuego,cordoba,2.43425969118,2.54224066049,ok,4.03210793011e-07,3.39489029155,2.15982900707,0.00267236570261,23.5440480661,0.0509290403444,0.279355513565,2.97762231571,2.88792793077,,
sureña,72,59,"['chubut', 'santacruz', 'tierradelfuego', 'corrientes', 'neuquen', 'mendoza', 'rionegro', 'santiago', 'jujuy', 'larioja']",3,,15881,12593,7474,1.68828705832,0.0992464022187,chubut,cordoba,2.64962839007,2.68321974806,ok,3.81989172326e-07,2.1889408104,2.15928765784,0.00161172062813,17.0110655961,0.0464673350961,0.279355513565,3.00440430872,3.03318958681,,
marlu,53,17,"['cordoba', 'chaco', 'tierradelfuego', 'rionegro']",15,,4450,14597,7475,1.78643523994,0.118667036908,cordoba,corrientes,1.64636962714,1.90542004311,ok,2.81186474073e-07,7.0921505262,2.15916443471,0.00125851739147,15.0541825808,0.0211848928262,0.127280901855,2.88454159242,2.28237437616,,
inn,77,47,"['tucuman', 'tierradelfuego', 'salta', 'santafe', 'santacruz', 'entrerios', 'cordoba']",8,,8812,9055,7476,1.84012038284,0.111156586506,tucuman,lapampa,2.35247259451,2.5428247832,ok,4.08516198182e-07,3.84987157174,2.1590552501,0.00276910151925,16.5543081223,0.0520077674098,0.251565147725,2.96680205136,2.88734828597,,
gastronómica,174,96,"['jujuy', 'larioja', 'rionegro', 'salta', 'santafe', 'lapampa', 'tucuman', 'catamarca', 'entrerios']",1,,8161,5341,7477,7.56076587534,0.118667036908,jujuy,corrientes,2.51664859725,2.77584118847,ok,9.23140499788e-07,4.11713552551,2.15895484614,0.00648541570628,63.7141203855,0.119283365656,0.338850909838,3.06980818093,3.06590853176,,
praaa,65,44,"['tierradelfuego', 'sanjuan', 'lapampa', 'santacruz', 'chubut', 'rionegro', 'neuquen', 'tucuman']",8,,13243,13433,7478,1.07426873334,0.111428409698,sanjuan,buenosaires,2.46744962483,2.47833416834,ok,3.44851336128e-07,2.61445949432,2.15881165266,0.00144099361256,9.64088724093,0.0380271366322,0.243504118977,2.90157446999,2.83679976189,,
sesa,73,58,"['tierradelfuego', 'misiones', 'sanluis', 'corrientes', 'entrerios', 'rionegro', 'neuquen', 'larioja', 'buenosaires']",5,,9532,9292,7479,2.33666206422,0.106355835356,tierradelfuego,mendoza,2.43599084408,2.61351861364,ok,3.87294577497e-07,3.57266425091,2.15876555804,0.00265702713611,21.970229056,0.0476055799754,0.277266323686,3.01317428716,2.96227899247,,
favie,45,41,"['cordoba', 'santacruz', 'sanluis', 'santafe', 'rionegro', 'lapampa', 'buenosaires', 'jujuy', 'tierradelfuego']",9,,15869,31257,7480,0.807219447854,0.106355835356,santacruz,mendoza,2.48137894322,2.49846303095,ok,2.38743232704e-07,2.19095712433,2.15820238576,0.000282874822014,7.58979932928,0.00768195626483,0.234873619001,2.88032572601,2.89144557216,,
ʘ,150,39,"['catamarca', 'rionegro', 'mendoza', 'santiago', 'sanjuan', 'chubut', 'buenosaires', 'jujuy']",6,,7372,6632,7481,3.67588091567,0.198492804437,catamarca,cordoba,2.40910669745,2.62080107899,ok,7.95810775679e-07,4.5133363388,2.15800757923,0.00456380547667,18.5189630732,0.107035532307,0.228761613864,3.03345993303,2.91932946538,,
